533;What pneumonia related or chest conditions indicate the need for child radiography?;Que pneumonia ou condições torácicas indicam a necessidade de radiografia infantil?;chest radiography should not be routinely performed in children with ambulatory pneumonia [31] [32] [33] . Indications for chest radiography include hospitalization, severe hypoxemia or respiratory distress, failed initial antibiotic therapy, or suspicion for other diseases (tuberculosis, inhaled foreign body) or complications. ;a radiografia de tórax não deve ser realizada rotineiramente em crianças com pneumonia ambulatorial [31] [32] [33]. As indicações para radiografia de tórax incluem hospitalização, hipoxemia grave ou dificuldade respiratória, antibioticoterapia inicial com falha ou suspeita de outras doenças (tuberculose, corpo estranho inalado) ou complicações.
534;What chest diseases and pneumonia were identified as leading causes prior to  the availability of vaccines?;Quais doenças no peito e pneumonia foram identificadas como principais causas antes da disponibilidade de vacinas?;prior to availability of new conjugate vaccines confirmed S. pneumoniae and H. influenzae type B as the most important bacterial causes of pneumonia, with Staphylococcus aureus and Klebsiella pneumoniae associated with some severe cases. Respiratory syncytial virus was the leading viral cause, identified in 15-40% of pneumonia cases, followed by influenza A and B, parainfluenza, human metapneumovirus and adenovirus;antes da disponibilidade de novas vacinas conjugadas confirmaram S. pneumoniae e H. influenzae tipo B como as causas bacterianas mais importantes da pneumonia, com Staphylococcus aureus e Klebsiella pneumoniae associados a alguns casos graves. O vírus sincicial respiratório foi a principal causa viral, identificada em 15-40% dos casos de pneumonia, seguida pela influenza A e B, parainfluenza, metapneumovírus humano e adenovírus
535;Why has pertussis immunity in infants has decreased in infants?;Por que a imunidade à coqueluche em bebês diminuiu em bebês?;Because pertussis immunity after acellular pertussis vaccination is less long-lasting than immunity after wild-type infection or whole-cell vaccination, many women of child-bearing age have waning pertussis antibody levels. ;Como a imunidade à coqueluche após a vacinação acelular contra coqueluche é menos duradoura do que a imunidade após infecção do tipo selvagem ou vacinação em células inteiras, muitas mulheres em idade fértil apresentam níveis decrescentes de anticorpos contra a coqueluche.
536;What is the effect of childhood tuberculosis in childhood pneumonia?;Qual é o efeito da tuberculose infantil na pneumonia infantil?;"A recent systematic review of tuberculosis as a comorbidity of childhood pneumonia reported culture-confirmed disease in about 8% of cases [50] . Because intrathoracic tuberculosis disease is only culture-confirmed in a minority of cases, the true burden could be even higher; tuberculosis could therefore be an important contributor to childhood pneumonia incidence and mortality in high-prevalence areas";"Uma revisão sistemática recente da tuberculose como uma comorbidade de pneumonia infantil relatou doença confirmada por cultura em cerca de 8% dos casos [50]. Como a doença intratorácica da tuberculose é apenas confirmada pela cultura em uma minoria de casos, a verdadeira carga pode ser ainda maior; a tuberculose poderia, portanto, ser um importante contribuinte para a incidência e mortalidade de pneumonia infantil em áreas de alta prevalência"
537;What are the risk factors in childhood pneumonia?;Quais são os fatores de risco na pneumonia infantil?; incomplete or inadequate vaccination must be considered as a major preventable risk factor for childhood pneumonia. Other risk factors include low birth weight, which is associated with 3.2 times increased odds of severe pneumonia in low-and middle-income countries, and 1.8 times increased odds in high-income countries [51] . Similarly, lack of exclusive breastfeeding for the first 4 months of life increases odds of severe pneumonia by 2.7 times in low-and middle-income countries and 1.3 times in highincome countries. ;vacinação incompleta ou inadequada deve ser considerada como um importante fator de risco evitável para pneumonia infantil. Outros fatores de risco incluem baixo peso ao nascer, que está associado a chances 3,2 vezes maiores de pneumonia grave em países de baixa e média renda, e chances 1,8 vezes maiores em países de alta renda [51]. Da mesma forma, a falta de aleitamento materno exclusivo nos primeiros 4 meses de vida aumenta as chances de pneumonia grave em 2,7 vezes nos países de baixa e média renda e 1,3 vezes nos países de renda alta.
538;How does air pollution affect the incidence of childhood pneumonia?;Como a poluição do ar afeta a incidência de pneumonia infantil?;" Indoor air pollution from use of solid or biomass fuels increases odds of pneumonia by 1.6 times; lack of measles vaccination by the end of the first year of age increases odds of pneumonia by 1.8 times ";"A poluição do ar no interior do uso de combustíveis sólidos ou de biomassa aumenta as chances de pneumonia em 1,6 vezes; falta de vacinação contra o sarampo até o final do primeiro ano de idade aumenta as chances de pneumonia em 1,8 vezes"
539;What is the strongest risk factor for childhood pneumonia?;Qual é o fator de risco mais forte para pneumonia infantil?;The single strongest risk factor for pneumonia is HIV infection, which is especially prevalent in children in sub-Saharan Africa. HIV-infected children have 6 times increased odds of developing severe pneumonia or of death compared to HIV-uninfected children;O único fator de risco mais forte para pneumonia é a infecção pelo HIV, que é especialmente prevalente em crianças na África Subsaariana. Crianças infectadas pelo HIV têm 6 vezes mais chances de desenvolver pneumonia grave ou morte em comparação com crianças não infectadas pelo HIV
540;What is the global coverage of influenza and pneumonia vaccines?;Qual é a cobertura global das vacinas contra influenza e pneumonia?; By the end of 2015, Haemophilus influenzae type B conjugate vaccination had been introduced in 73 countries, with global coverage estimated at 68%. However, inequities are still apparent among regions: in the Americas coverage is estimated at 90%, while in the Western Pacific it is only 25%. By 2015, pneumococcal conjugate vaccination had been introduced into 54 countries, with global coverage of 35% for three doses of pneumococcal conjugate vaccination for infant populations;Até o final de 2015, a vacinação conjugada contra o Haemophilus influenzae tipo B havia sido introduzida em 73 países, com cobertura global estimada em 68%. No entanto, as desigualdades ainda são aparentes entre as regiões: nas Américas a cobertura é estimada em 90%, enquanto no Pacífico Ocidental é de apenas 25%. Até 2015, a vacinação contra pneumococos conjugados havia sido introduzida em 54 países, com cobertura global de 35% para três doses de vacinação contra pneumococos conjugados para populações infantis
541;Is influenza vaccination during pregnancy safe? How long does it protect the child?;A vacinação contra influenza durante a gravidez é segura? Quanto tempo protege a criança?;Influenza vaccination during pregnancy is safe, provides reasonable maternal protection against influenza, and also protects infants for a limited period from confirmed influenza infection (vaccine efficacy 63% in Bangladesh [63] and 50.4% in South Africa [64] ). However as antibody levels drop sharply after birth, infant protection does not persist much beyond 8 weeks;A vacinação contra influenza durante a gravidez é segura, fornece proteção materna razoável contra influenza e também protege os bebês por um período limitado de infecção confirmada por influenza (eficácia da vacina em 63% em Bangladesh [63] e 50,4% na África do Sul [64]). No entanto, como os níveis de anticorpos caem acentuadamente após o nascimento, a proteção infantil não persiste muito além de 8 semanas
923;What is emphyema?;O que é enfisema?;a rare complication of pneumonia;uma complicação rara de pneumonia
4573;How is the term end point consolidation described  with regard to pneumonia diagnosis?;Como é descrito o termo consolidação de terminal em relação ao diagnóstico de pneumonia?;as a dense or fluffy opacity that occupies a portion or whole of a lobe, or the entire lung.;como uma opacidade densa ou fofa que ocupa uma parte ou todo o lobo ou todo o pulmão.
5217;What factors make H5N1 a worldwide threat to public health?;Quais fatores fazem do H5N1 uma ameaça mundial à saúde pública?;rapid spread and high pathogenicity;propagação rápida e alta patogenicidade
5218;What are the symptoms of H5N1 infection in humans?;Quais são os sintomas da infecção pelo H5N1 em humanos?;fever, encephalitis, pneumonia, and severe acute respiratory syndrome (SARS);febre, encefalite, pneumonia e síndrome respiratória aguda grave (SARS)
5219;Name some medications used to treat influenza.;Cite alguns medicamentos usados ​​para tratar a gripe.;zanamivir (Relenza) and oseltamivir (Tamiflu);zanamivir (Relenza) e oseltamivir (Tamiflu)
5220;Why have antiretrovirals medications had limited benefit in treating influenza?;Por que os medicamentos anti-retrovirais tiveram benefícios limitados no tratamento da gripe?;drug-resistance and frequent antigenic mutation;resistência a drogas e mutação antigênica frequente
5221;What is the focus of the current study?;Qual é o foco do presente estudo?;effect of EAP against H5N1 influenza infection;efeito do EAP contra a infecção pelo vírus influenza H5N1
5222;What is the result of the current study?;Qual é o resultado do presente estudo?;the anti-H5N1 effects of EAP offer an alternative strategy for developing antiinfluenza agents;os efeitos anti-H5N1 do EAP oferecem uma estratégia alternativa para o desenvolvimento de agentes anti-influenza
